nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile
S,S01011463,13.098664338700011,5.0,6.0,7.745977468511834,7,9,34503.0,9,5
E,E01016936,7.745,7.6,5.0,7.745,9,9,34506.5,9,5
E,E01017558,7.745,9.3,7.000000000000001,7.745,9,9,34506.5,9,5
E,E01026507,7.745,7.3999999999999995,5.4,7.745,9,9,34506.5,9,5
E,E01027332,7.745,10.299999999999999,6.3,7.745,9,9,34506.5,9,5
E,E01030585,7.745,12.5,6.800000000000001,7.745,9,9,34506.5,9,5
E,E01031497,7.745,11.200000000000001,7.3999999999999995,7.745,9,9,34506.5,9,5
E,E01022654,7.744,12.7,6.9,7.744,9,9,34510.0,9,5
S,S01012694,14.54455532679501,10.0,8.0,7.743390682248695,6,9,34511.0,9,5
E,E01015038,7.743,10.0,7.5,7.743,9,9,34512.0,9,5
W,W01000243,10.3,12.0,7.0,7.742874778778376,8,9,34513.0,9,5
E,E01025669,7.742,15.6,7.199999999999999,7.742,9,9,34514.0,9,5
S,S01010599,11.64678320740978,6.0,4.0,7.741601073680258,7,9,34515.0,9,5
E,E01022769,7.741,11.0,7.3999999999999995,7.741,9,9,34516.5,9,5
E,E01029650,7.741,6.800000000000001,7.6,7.741,9,9,34516.5,9,5
E,E01025436,7.74,8.799999999999999,6.5,7.74,9,9,34518.5,9,5
E,E01003445,7.74,12.1,6.4,7.74,9,9,34518.5,9,5
S,S01011957,11.644699889128995,4.0,4.0,7.739179341512223,7,9,34520.0,9,5
E,E01018565,7.738,10.0,7.9,7.738,9,9,34521.5,9,5
E,E01015197,7.738,6.800000000000001,7.8,7.738,9,9,34521.5,9,5
E,E01000765,7.735,9.5,6.2,7.735,9,9,34523.0,9,5
E,E01014974,7.734,10.0,7.3999999999999995,7.734,9,9,34524.0,9,5
E,E01013409,7.732,11.1,7.5,7.732,9,9,34525.5,9,5
E,E01022083,7.732,7.000000000000001,4.8,7.732,9,9,34525.5,9,5
E,E01004158,7.729,11.700000000000001,6.4,7.729,9,9,34527.5,9,5
E,E01012073,7.729,11.1,7.7,7.729,9,9,34527.5,9,5
E,E01018055,7.728,6.6000000000000005,4.7,7.728,9,9,34530.0,9,5
E,E01023505,7.728,10.8,6.2,7.728,9,9,34530.0,9,5
E,E01014112,7.728,10.5,6.3,7.728,9,9,34530.0,9,5
E,E01028606,7.727,6.9,5.3,7.727,9,9,34532.0,9,5
S,S01012698,11.633424805247824,4.0,4.0,7.726072734814543,7,9,34533.0,9,5
S,S01007949,12.357451066493889,8.0,5.0,7.7260356685318605,7,9,34534.0,9,5
E,E01023186,7.726,11.700000000000001,8.0,7.726,9,9,34535.0,9,5
S,S01012175,13.081081332182425,6.0,6.0,7.72553828123682,7,9,34536.0,9,5
E,E01028351,7.725,5.4,6.0,7.725,9,9,34537.0,9,5
E,E01011773,7.723,5.8999999999999995,6.800000000000001,7.723,9,9,34538.5,9,5
E,E01023569,7.723,14.6,8.0,7.723,9,9,34538.5,9,5
E,E01023318,7.722,12.2,5.800000000000001,7.722,9,9,34540.0,9,5
E,E01024323,7.72,9.4,6.800000000000001,7.72,9,9,34541.0,9,5
E,E01002274,7.718,9.8,7.000000000000001,7.718,9,9,34542.5,9,5
E,E01007610,7.718,6.6000000000000005,6.7,7.718,9,9,34542.5,9,5
S,S01013115,13.0723658551222,10.0,6.0,7.715407063481378,7,9,34544.0,9,5
S,S01011877,11.623947587344151,7.0,4.0,7.715056039155269,7,9,34545.0,9,5
E,E01017002,7.715,12.8,7.3999999999999995,7.715,9,9,34546.5,9,5
E,E01021793,7.715,6.800000000000001,6.2,7.715,9,9,34546.5,9,5
W,W01000938,10.7,11.0,9.0,7.714795001294372,8,9,34548.0,9,5
E,E01022847,7.714,12.6,6.7,7.714,9,9,34550.5,9,5
E,E01035338,7.714,12.5,6.0,7.714,9,9,34550.5,9,5
E,E01022408,7.714,8.6,5.7,7.714,9,9,34550.5,9,5
E,E01025776,7.714,8.7,6.800000000000001,7.714,9,9,34550.5,9,5
E,E01007419,7.713,6.800000000000001,5.800000000000001,7.713,9,9,34553.0,9,5
E,E01022642,7.712,7.6,5.4,7.712,9,9,34554.0,9,5
E,E01024269,7.711,7.1,5.1,7.711,9,9,34555.0,9,5
E,E01004618,7.71,8.1,4.9,7.71,9,9,34556.0,9,5
S,S01007244,12.341135772018545,4.0,5.0,7.707070120239819,7,9,34557.0,9,5
E,E01030492,7.706,3.5999999999999996,2.5,7.706,9,9,34559.5,9,5
E,E01030197,7.706,5.4,4.3999999999999995,7.706,9,9,34559.5,9,5
E,E01011113,7.706,8.9,6.9,7.706,9,9,34559.5,9,5
E,E01019195,7.706,8.200000000000001,6.800000000000001,7.706,9,9,34559.5,9,5
E,E01021593,7.705,8.1,7.000000000000001,7.705,9,9,34562.0,9,5
E,E01019847,7.704,9.0,7.6,7.704,9,9,34563.0,9,5
S,S01007544,11.614176859542784,3.0,4.0,7.703698155897614,7,9,34564.0,9,5
E,E01010514,7.703,11.600000000000001,7.3,7.703,9,9,34565.0,9,5
E,E01019939,7.702,6.3,5.7,7.702,9,9,34566.5,9,5
E,E01027683,7.702,11.4,5.800000000000001,7.702,9,9,34566.5,9,5
E,E01021341,7.701,8.5,7.000000000000001,7.701,9,9,34568.0,9,5
S,S01007243,12.33529375552516,7.0,5.0,7.700279127524634,7,9,34569.0,9,5
S,S01012392,12.333878454644914,6.0,5.0,7.698633925396492,7,9,34570.0,9,5
E,E01034294,7.698,7.1,3.5999999999999996,7.698,9,9,34571.0,9,5
S,S01010554,13.780083834909169,9.0,7.0,7.696412601116135,6,9,34572.0,9,5
E,E01032108,7.695,10.6,6.3,7.695,9,9,34573.0,9,5
E,E01018008,7.694,7.5,3.8,7.694,9,9,34574.5,9,5
E,E01022836,7.694,8.3,6.7,7.694,9,9,34574.5,9,5
E,E01029865,7.693,8.3,7.9,7.693,9,9,34576.0,9,5
E,E01031306,7.692,12.4,7.9,7.692,9,9,34577.5,9,5
E,E01035489,7.692,10.5,4.8,7.692,9,9,34577.5,9,5
S,S01008274,15.224168455122827,10.0,9.0,7.691726020862854,6,9,34579.0,9,5
E,E01027148,7.691,10.0,5.7,7.691,9,9,34580.0,9,5
E,E01022072,7.69,7.7,4.3,7.69,9,9,34581.5,9,5
E,E01031272,7.69,7.8,4.8,7.69,9,9,34581.5,9,5
S,S01009673,12.326377830461022,8.0,5.0,7.689914901023684,7,9,34583.0,9,5
E,E01014825,7.688,10.2,6.800000000000001,7.688,9,9,34584.0,9,5
E,E01021379,7.687,8.200000000000001,5.7,7.687,9,9,34585.0,9,5
E,E01004168,7.686,10.8,6.2,7.686,9,9,34586.0,9,5
E,E01029690,7.685,9.9,7.5,7.685,9,9,34587.0,9,5
S,S01013391,13.045514191248852,7.0,6.0,7.68419361963694,7,9,34588.0,9,5
E,E01027141,7.684,12.5,7.199999999999999,7.684,9,9,34589.5,9,5
E,E01020333,7.684,12.0,7.8,7.684,9,9,34589.5,9,5
E,E01015999,7.683,7.1,6.5,7.683,9,9,34591.0,9,5
E,E01016370,7.682,8.3,2.3,7.682,9,9,34592.0,9,5
S,S01007360,14.491459254131476,7.0,8.0,7.681669692061251,6,9,34593.0,9,5
E,E01002272,7.681,12.5,7.1,7.681,9,9,34594.5,9,5
E,E01026921,7.681,9.1,8.1,7.681,9,9,34594.5,9,5
S,S01009703,14.48961579085748,11.0,8.0,7.679526776908821,6,9,34596.0,9,5
S,S01010820,14.489524580191038,7.0,8.0,7.679420749996358,6,9,34597.0,9,5
E,E01014755,7.679,8.799999999999999,7.3,7.679,9,9,34599.5,9,5
E,E01011534,7.679,11.200000000000001,5.800000000000001,7.679,9,9,34599.5,9,5
E,E01035491,7.679,8.4,3.4000000000000004,7.679,9,9,34599.5,9,5
E,E01006792,7.679,6.6000000000000005,7.9,7.679,9,9,34599.5,9,5
E,E01012518,7.678,9.1,6.0,7.678,9,9,34602.5,9,5
E,E01021056,7.678,10.7,6.800000000000001,7.678,9,9,34602.5,9,5
S,S01009926,11.591080606274277,9.0,4.0,7.676850150954091,7,9,34604.0,9,5
E,E01027690,7.676,9.5,8.200000000000001,7.676,9,9,34605.0,9,5
E,E01029878,7.675,8.4,6.800000000000001,7.675,9,9,34606.5,9,5
E,E01011653,7.675,7.199999999999999,6.3,7.675,9,9,34606.5,9,5
S,S01007333,12.312080708643116,7.0,5.0,7.673295357031729,7,9,34608.0,9,5
E,E01000848,7.673,8.1,5.4,7.673,9,9,34609.0,9,5
E,E01033053,7.67,9.700000000000001,6.3,7.67,9,9,34610.0,9,5
E,E01015311,7.669,7.8,7.7,7.669,9,9,34611.0,9,5
S,S01012889,13.03211539619956,7.0,6.0,7.66861832646975,7,9,34612.0,9,5
E,E01019191,7.668,8.6,7.3999999999999995,7.668,9,9,34613.0,9,5
E,E01024916,7.666,8.3,8.0,7.666,9,9,34614.5,9,5
E,E01018374,7.666,5.6000000000000005,4.3999999999999995,7.666,9,9,34614.5,9,5
E,E01020350,7.665,6.800000000000001,7.9,7.665,9,9,34617.0,9,5
E,E01016540,7.665,5.7,4.3,7.665,9,9,34617.0,9,5
E,E01022985,7.665,10.8,8.0,7.665,9,9,34617.0,9,5
S,S01013067,10.856597956160892,4.0,3.0,7.664732294239631,7,9,34619.0,9,5
E,E01028270,7.663,9.8,7.3,7.663,9,9,34620.0,9,5
E,E01034387,7.662,8.5,4.1000000000000005,7.662,9,9,34621.0,9,5
W,W01001214,10.2,10.0,7.0,7.661077995933159,8,9,34622.5,9,5
W,W01000554,10.2,8.0,7.0,7.661077995933159,8,9,34622.5,9,5
E,E01007663,7.661,7.8,6.7,7.661,9,9,34625.0,9,5
E,E01024974,7.661,4.2,4.6,7.661,9,9,34625.0,9,5
E,E01022995,7.661,9.5,6.6000000000000005,7.661,9,9,34625.0,9,5
E,E01004607,7.66,5.7,3.2,7.66,9,9,34627.0,9,5
E,E01006577,7.658,8.6,7.8,7.658,9,9,34628.0,9,5
E,E01020384,7.657,13.0,6.0,7.657,9,9,34630.0,9,5
E,E01030571,7.657,6.800000000000001,4.7,7.657,9,9,34630.0,9,5
E,E01028253,7.657,9.3,8.6,7.657,9,9,34630.0,9,5
E,E01025945,7.656,7.5,5.5,7.656,9,9,34633.0,9,5
E,E01006314,7.656,8.4,7.8,7.656,9,9,34633.0,9,5
E,E01031840,7.656,11.200000000000001,7.199999999999999,7.656,9,9,34633.0,9,5
E,E01013151,7.653,5.8999999999999995,6.1,7.653,9,9,34635.5,9,5
E,E01030537,7.653,10.6,7.9,7.653,9,9,34635.5,9,5
E,E01017488,7.652,10.100000000000001,6.2,7.652,9,9,34637.0,9,5
S,S01007642,13.74147507643989,9.0,7.0,7.651532242116094,6,9,34638.0,9,5
E,E01019085,7.651,9.2,6.4,7.651,9,9,34639.0,9,5
S,S01011717,12.292492834711144,4.0,5.0,7.650525632001229,7,9,34640.0,9,5
E,E01012509,7.65,11.200000000000001,7.5,7.65,9,9,34641.0,9,5
S,S01012923,13.739991190403488,7.0,7.0,7.649807313870037,6,9,34642.0,9,5
E,E01017696,7.649,7.8,5.7,7.649,9,9,34644.0,9,5
E,E01035398,7.649,7.7,7.199999999999999,7.649,9,9,34644.0,9,5
E,E01008801,7.649,9.0,6.4,7.649,9,9,34644.0,9,5
E,E01000341,7.647,9.2,7.1,7.647,9,9,34646.0,9,5
E,E01013100,7.645,9.0,6.5,7.645,9,9,34648.0,9,5
E,E01034674,7.645,9.0,5.6000000000000005,7.645,9,9,34648.0,9,5
E,E01019989,7.645,9.1,5.4,7.645,9,9,34648.0,9,5
S,S01006886,11.563093592862549,5.0,4.0,7.64431693157443,7,9,34650.0,9,5
S,S01006805,12.287015744749043,6.0,5.0,7.644158844424513,7,9,34651.0,9,5
E,E01022794,7.644,5.6000000000000005,6.6000000000000005,7.644,9,9,34653.5,9,5
E,E01028104,7.644,11.799999999999999,8.0,7.644,9,9,34653.5,9,5
E,E01024835,7.644,9.0,5.1,7.644,9,9,34653.5,9,5
E,E01016510,7.644,12.2,5.1,7.644,9,9,34653.5,9,5
S,S01008086,12.286654334730136,5.0,5.0,7.643738727020125,7,9,34656.0,9,5
E,E01021676,7.642,8.9,8.799999999999999,7.642,9,9,34657.0,9,5
S,S01011481,13.008676161350262,8.0,6.0,7.641371626072486,7,9,34658.0,9,5
S,S01011848,11.560317603415532,5.0,4.0,7.641090010847064,7,9,34659.0,9,5
E,E01000885,7.64,7.7,4.9,7.64,9,9,34660.0,9,5
S,S01008549,12.28180595484702,6.0,5.0,7.638102777086745,7,9,34661.0,9,5
E,E01023753,7.636,11.0,5.6000000000000005,7.636,9,9,34663.0,9,5
E,E01033775,7.636,10.100000000000001,7.3999999999999995,7.636,9,9,34663.0,9,5
E,E01022926,7.636,12.6,5.8999999999999995,7.636,9,9,34663.0,9,5
E,E01030683,7.635,6.3,5.1,7.635,9,9,34665.0,9,5
E,E01031220,7.634,9.8,6.800000000000001,7.634,9,9,34666.5,9,5
E,E01032112,7.634,11.700000000000001,6.5,7.634,9,9,34666.5,9,5
E,E01024754,7.633,6.9,5.3,7.633,9,9,34668.0,9,5
E,E01019940,7.632,4.2,5.3,7.632,9,9,34669.0,9,5
E,E01030916,7.631,11.4,6.800000000000001,7.631,9,9,34670.0,9,5
S,S01007163,12.999381834408434,7.0,6.0,7.630567530153552,7,9,34671.0,9,5
E,E01029546,7.63,7.5,7.5,7.63,9,9,34672.5,9,5
E,E01031973,7.63,3.9,4.1000000000000005,7.63,9,9,34672.5,9,5
E,E01007117,7.628,9.5,7.3999999999999995,7.628,9,9,34674.0,9,5
E,E01007997,7.627,12.4,8.3,7.627,9,9,34675.5,9,5
E,E01005738,7.627,4.1000000000000005,5.2,7.627,9,9,34675.5,9,5
E,E01029420,7.626,8.4,7.000000000000001,7.626,9,9,34677.0,9,5
E,E01000884,7.625,9.6,5.8999999999999995,7.625,9,9,34678.5,9,5
E,E01030592,7.625,9.8,6.2,7.625,9,9,34678.5,9,5
S,S01006606,13.718256527863112,7.0,7.0,7.624542076234047,6,9,34680.0,9,5
E,E01020504,7.623,6.1,6.7,7.623,9,9,34681.0,9,5
E,E01028118,7.622,7.7,8.4,7.622,9,9,34682.5,9,5
E,E01035759,7.622,9.700000000000001,8.1,7.622,9,9,34682.5,9,5
E,E01005955,7.621,11.0,7.1,7.621,9,9,34684.5,9,5
E,E01028630,7.621,11.200000000000001,6.6000000000000005,7.621,9,9,34684.5,9,5
E,E01013260,7.62,8.0,9.700000000000001,7.62,9,9,34686.5,9,5
E,E01027893,7.62,9.1,5.4,7.62,9,9,34686.5,9,5
E,E01018494,7.619,12.3,5.8999999999999995,7.619,9,9,34688.0,9,5
W,W01001626,10.8,11.0,10.0,7.618958329707158,8,9,34689.0,9,5
E,E01003792,7.618,11.0,6.9,7.618,9,9,34691.0,9,5
E,E01026035,7.618,10.8,7.199999999999999,7.618,9,9,34691.0,9,5
E,E01019018,7.618,10.8,7.8,7.618,9,9,34691.0,9,5
S,S01006860,12.987899746404558,8.0,6.0,7.6172202936166915,7,9,34693.0,9,5
E,E01035080,7.617,11.700000000000001,7.8,7.617,9,9,34694.0,9,5
S,S01007650,12.986865272202646,9.0,6.0,7.616017779591408,7,9,34695.0,9,5
S,S01007468,12.26177027222673,5.0,5.0,7.61481250139645,7,9,34696.0,9,5
E,E01032689,7.614,11.4,8.3,7.614,9,9,34697.0,9,5
S,S01009320,12.26090288262028,10.0,5.0,7.613804213161506,7,9,34698.0,9,5
E,E01030237,7.613,11.700000000000001,6.5,7.613,9,9,34700.0,9,5
E,E01026506,7.613,6.4,5.800000000000001,7.613,9,9,34700.0,9,5
E,E01028686,7.613,8.799999999999999,6.3,7.613,9,9,34700.0,9,5
S,S01011819,12.983465172521017,8.0,6.0,7.612065368263059,7,9,34702.0,9,5
E,E01007362,7.612,10.2,6.3,7.612,9,9,34703.0,9,5
E,E01000752,7.611,9.9,7.5,7.611,9,9,34704.0,9,5
S,S01006813,11.534275910289283,7.0,4.0,7.610818109267918,7,9,34705.0,9,5
E,E01025086,7.61,8.6,7.6,7.61,9,9,34706.0,9,5
E,E01030501,7.609,11.3,5.800000000000001,7.609,9,9,34707.0,9,5
S,S01006983,11.532326782889369,5.0,4.0,7.6085523659259096,7,9,34708.0,9,5
E,E01016962,7.608,8.0,6.2,7.608,9,9,34709.0,9,5
W,W01000255,9.7,10.0,5.0,7.607360990571947,8,9,34710.0,9,5
E,E01002287,7.607,11.3,7.1,7.607,9,9,34711.0,9,5
S,S01010473,13.702858467155504,8.0,7.0,7.606642757015798,6,9,34712.0,9,5
E,E01007442,7.605,7.5,7.8,7.605,9,9,34713.5,9,5
E,E01025462,7.605,11.600000000000001,6.5,7.605,9,9,34713.5,9,5
S,S01009417,11.529222433740737,6.0,4.0,7.604943746799684,7,9,34715.0,9,5
S,S01011886,11.52870678096827,7.0,4.0,7.604344331473596,7,9,34716.0,9,5
E,E01013361,7.602,7.000000000000001,3.8,7.602,9,9,34717.5,9,5
E,E01013489,7.602,9.5,7.7,7.602,9,9,34717.5,9,5
E,E01022699,7.6,10.7,6.3,7.6,9,9,34719.0,9,5
E,E01029172,7.599,12.7,5.3,7.599,9,9,34720.0,9,5
S,S01008100,10.075041421691584,7.0,2.0,7.597893878947735,8,9,34721.0,9,5
E,E01020786,7.597,8.0,8.4,7.597,9,9,34722.0,9,5
E,E01022475,7.596,11.0,6.800000000000001,7.596,9,9,34723.5,9,5
E,E01024853,7.596,7.3999999999999995,5.800000000000001,7.596,9,9,34723.5,9,5
S,S01007459,12.24546063391134,7.0,5.0,7.595853528050079,7,9,34725.0,9,5
E,E01004650,7.595,6.7,4.7,7.595,9,9,34727.5,9,5
E,E01028541,7.595,9.2,5.8999999999999995,7.595,9,9,34727.5,9,5
E,E01032604,7.595,8.7,6.5,7.595,9,9,34727.5,9,5
E,E01002865,7.595,3.4000000000000004,1.5,7.595,9,9,34727.5,9,5
E,E01006888,7.594,9.1,7.8,7.594,9,9,34730.0,9,5
W,W01001537,9.9,8.0,6.0,7.593321101829945,8,9,34731.0,9,5
E,E01023115,7.593,10.0,7.3,7.593,9,9,34732.0,9,5
E,E01027275,7.592,8.200000000000001,5.6000000000000005,7.592,9,9,34733.0,9,5
E,E01031384,7.591,7.199999999999999,7.3,7.591,9,9,34734.5,9,5
E,E01023229,7.591,8.9,5.4,7.591,9,9,34734.5,9,5
S,S01011991,12.96435706275892,9.0,6.0,7.589853340217207,7,9,34736.0,9,5
S,S01008070,12.96405873353543,7.0,6.0,7.589506550442522,7,9,34737.0,9,5
E,E01011247,7.589,9.5,6.4,7.589,9,9,34738.5,9,5
E,E01022952,7.589,9.700000000000001,7.000000000000001,7.589,9,9,34738.5,9,5
S,S01011866,13.686993844923675,9.0,7.0,7.588201088094196,6,9,34740.0,9,5
S,S01011122,12.96210202956796,10.0,6.0,7.587231999796541,7,9,34741.0,9,5
E,E01023231,7.587,8.6,5.3,7.587,9,9,34742.5,9,5
E,E01024948,7.587,10.299999999999999,7.3999999999999995,7.587,9,9,34742.5,9,5
E,E01034241,7.586,12.3,8.0,7.586,9,9,34745.5,9,5
E,E01022473,7.586,5.5,5.3,7.586,9,9,34745.5,9,5
E,E01021577,7.586,10.0,6.2,7.586,9,9,34745.5,9,5
E,E01031829,7.586,6.5,6.7,7.586,9,9,34745.5,9,5
E,E01028246,7.585,8.9,7.3999999999999995,7.585,9,9,34748.0,9,5
S,S01010104,10.787262307945944,8.0,3.0,7.584133774453931,7,9,34749.0,9,5
E,E01005329,7.584,10.0,8.1,7.584,9,9,34750.5,9,5
E,E01025614,7.584,11.1,7.9,7.584,9,9,34750.5,9,5
S,S01012088,13.682974308082107,6.0,7.0,7.58352861833304,6,9,34752.0,9,5
S,S01010664,10.786557896257367,4.0,3.0,7.583314938243689,7,9,34753.0,9,5
E,E01022389,7.582,8.0,6.1,7.582,9,9,34754.5,9,5
E,E01021599,7.582,13.700000000000001,9.1,7.582,9,9,34754.5,9,5
E,E01016805,7.581,8.5,6.9,7.581,9,9,34756.0,9,5
E,E01015982,7.58,11.700000000000001,4.7,7.58,9,9,34757.0,9,5
W,W01000615,10.1,10.0,7.0,7.579281213087943,8,9,34758.5,9,5
W,W01001157,10.1,8.0,7.0,7.579281213087943,8,9,34758.5,9,5
E,E01032640,7.579,2.6,1.6,7.579,9,9,34760.5,9,5
E,E01004480,7.579,6.5,3.5000000000000004,7.579,9,9,34760.5,9,5
S,S01007421,13.678429709258314,6.0,7.0,7.578245795605516,6,9,34762.0,9,5
E,E01019348,7.577,5.6000000000000005,5.5,7.577,9,9,34763.0,9,5
E,E01021925,7.576,9.0,6.7,7.576,9,9,34766.0,9,5
E,E01013370,7.576,11.600000000000001,7.9,7.576,9,9,34766.0,9,5
E,E01014885,7.576,11.600000000000001,5.800000000000001,7.576,9,9,34766.0,9,5
E,E01019915,7.576,10.100000000000001,8.5,7.576,9,9,34766.0,9,5
E,E01007475,7.576,10.4,6.2,7.576,9,9,34766.0,9,5
E,E01028715,7.575,11.0,6.0,7.575,9,9,34769.0,9,5
S,S01013016,10.779026366866171,4.0,3.0,7.574559988426662,7,9,34770.0,9,5
E,E01011628,7.574,8.3,8.4,7.574,9,9,34771.0,9,5
S,S01008689,11.502256235698994,7.0,4.0,7.573597163874914,7,9,34772.0,9,5
E,E01028743,7.57,4.3999999999999995,4.3999999999999995,7.57,9,9,34774.5,9,5
E,E01023680,7.57,10.4,7.199999999999999,7.57,9,9,34774.5,9,5
E,E01015124,7.57,8.0,8.6,7.57,9,9,34774.5,9,5
E,E01013412,7.57,8.9,5.4,7.57,9,9,34774.5,9,5
S,S01007536,12.9463287441491,7.0,6.0,7.568896504425151,7,9,34777.0,9,5
S,S01012746,12.221885375349665,7.0,5.0,7.568448708270424,7,9,34778.0,9,5
E,E01028058,7.568,10.6,6.800000000000001,7.568,9,9,34779.0,9,5
E,E01022101,7.567,11.700000000000001,7.3999999999999995,7.567,9,9,34780.0,9,5
E,E01008207,7.566,8.0,9.8,7.566,9,9,34781.0,9,5
S,S01012332,11.4942595211975,5.0,4.0,7.564301464352915,7,9,34782.0,9,5
E,E01015211,7.564,11.4,6.1,7.564,9,9,34783.5,9,5
E,E01033673,7.564,2.5,1.4000000000000001,7.564,9,9,34783.5,9,5
E,E01001927,7.563,8.200000000000001,5.5,7.563,9,9,34785.0,9,5
E,E01011514,7.562,9.5,6.5,7.562,9,9,34786.0,9,5
E,E01034789,7.561,14.099999999999998,6.0,7.561,9,9,34787.0,9,5
E,E01023709,7.56,15.5,9.2,7.56,9,9,34788.5,9,5
E,E01025254,7.56,9.5,6.5,7.56,9,9,34788.5,9,5
S,S01007589,15.110296922643142,9.0,9.0,7.559357214918478,6,9,34790.0,9,5
E,E01011929,7.559,6.800000000000001,6.3,7.559,9,9,34791.0,9,5
E,E01008716,7.556,7.8,8.200000000000001,7.556,9,9,34792.5,9,5
E,E01030795,7.556,13.200000000000001,7.1,7.556,9,9,34792.5,9,5
S,S01011967,10.762869443487531,5.0,3.0,7.555778537006862,7,9,34794.0,9,5
E,E01018040,7.555,7.9,4.0,7.555,9,9,34796.0,9,5
E,E01003895,7.555,8.9,5.7,7.555,9,9,34796.0,9,5
E,E01034521,7.555,14.499999999999998,6.1,7.555,9,9,34796.0,9,5
S,S01012103,14.382416580941804,9.0,8.0,7.554914144535142,6,9,34798.0,9,5
E,E01019596,7.554,10.100000000000001,8.5,7.554,9,9,34799.0,9,5
E,E01000894,7.553,3.5999999999999996,3.8,7.553,9,9,34800.0,9,5
S,S01009701,12.20820738284245,6.0,5.0,7.552548864855046,7,9,34801.0,9,5
E,E01030822,7.552,4.5,3.2,7.552,9,9,34802.0,9,5
W,W01000797,10.5,10.0,9.0,7.55120143560394,8,9,34803.0,9,5
E,E01026860,7.55,6.3,2.3,7.55,9,9,34806.0,9,5
E,E01009919,7.55,8.3,8.4,7.55,9,9,34806.0,9,5
E,E01025242,7.55,11.200000000000001,7.000000000000001,7.55,9,9,34806.0,9,5
E,E01012983,7.55,10.2,8.0,7.55,9,9,34806.0,9,5
E,E01033034,7.55,3.3000000000000003,1.7000000000000002,7.55,9,9,34806.0,9,5
S,S01011322,13.654016931554914,10.0,7.0,7.5498674102091385,6,9,34809.0,9,5
E,E01030761,7.549,7.8,5.5,7.549,9,9,34811.0,9,5
E,E01019378,7.549,8.6,7.3,7.549,9,9,34811.0,9,5
E,E01013098,7.549,11.1,7.000000000000001,7.549,9,9,34811.0,9,5
S,S01013380,12.203682939026528,8.0,5.0,7.547289471111637,7,9,34813.0,9,5
E,E01012519,7.546,9.1,7.7,7.546,9,9,34815.0,9,5
E,E01011630,7.546,10.6,6.800000000000001,7.546,9,9,34815.0,9,5
E,E01035488,7.546,9.3,4.3999999999999995,7.546,9,9,34815.0,9,5
E,E01016883,7.545,11.700000000000001,9.1,7.545,9,9,34817.0,9,5
E,E01023191,7.544,10.7,6.3,7.544,9,9,34818.0,9,5
S,S01008982,12.923899029100829,8.0,6.0,7.542823310063408,7,9,34819.0,9,5
E,E01015548,7.542,6.5,4.5,7.542,9,9,34821.0,9,5
E,E01004498,7.542,11.0,5.1,7.542,9,9,34821.0,9,5
E,E01032949,7.542,12.6,6.6000000000000005,7.542,9,9,34821.0,9,5
E,E01029805,7.541,8.7,6.9,7.541,9,9,34823.0,9,5
E,E01003678,7.54,14.000000000000002,7.1,7.54,9,9,34825.0,9,5
E,E01024298,7.54,8.4,6.5,7.54,9,9,34825.0,9,5
E,E01017180,7.54,10.9,6.3,7.54,9,9,34825.0,9,5
S,S01012919,14.369202554168838,8.0,8.0,7.539553633373439,6,9,34827.0,9,5
E,E01002362,7.538,8.6,4.5,7.538,9,9,34828.0,9,5
W,W01001257,10.7,10.0,10.0,7.537161546861941,8,9,34829.0,9,5
E,E01018529,7.535,8.799999999999999,8.9,7.535,9,9,34830.0,9,5
S,S01008014,12.916904682494906,10.0,6.0,7.5346928029171005,7,9,34831.0,9,5
S,S01007423,12.192352728825387,7.0,5.0,7.534118783383417,7,9,34832.0,9,5
E,E01003399,7.534,11.4,5.1,7.534,9,9,34833.0,9,5
E,E01010181,7.533,12.6,7.199999999999999,7.533,9,9,34834.5,9,5
E,E01002915,7.533,15.9,6.7,7.533,9,9,34834.5,9,5
S,S01010807,15.086915437767642,8.0,9.0,7.532177645391489,6,9,34836.0,9,5
E,E01021750,7.532,8.1,5.2,7.532,9,9,34837.0,9,5
E,E01014956,7.531,8.9,7.000000000000001,7.531,9,9,34838.0,9,5
E,E01029677,7.529,13.5,7.9,7.529,9,9,34840.0,9,5
E,E01019860,7.529,8.7,8.1,7.529,9,9,34840.0,9,5
E,E01031888,7.529,5.6000000000000005,4.8,7.529,9,9,34840.0,9,5
E,E01002259,7.528,10.5,5.800000000000001,7.528,9,9,34842.5,9,5
E,E01017443,7.528,10.9,4.2,7.528,9,9,34842.5,9,5
E,E01024937,7.527,8.6,8.3,7.527,9,9,34844.5,9,5
E,E01017372,7.527,11.700000000000001,6.4,7.527,9,9,34844.5,9,5
E,E01027555,7.526,6.1,4.9,7.526,9,9,34846.0,9,5
S,S01011085,11.460659527252332,5.0,4.0,7.525243492782596,7,9,34847.0,9,5
E,E01031683,7.525,12.7,6.2,7.525,9,9,34848.0,9,5
E,E01005747,7.524,8.3,6.4,7.524,9,9,34849.0,9,5
E,E01001398,7.523,12.2,6.0,7.523,9,9,34850.0,9,5
E,E01020376,7.522,9.1,7.3999999999999995,7.522,9,9,34851.0,9,5
E,E01017057,7.521,9.700000000000001,6.1,7.521,9,9,34852.0,9,5
E,E01032682,7.52,13.8,7.5,7.52,9,9,34853.0,9,5
